Time,Amplitude
0.007875246101440669,49035775
0.007937748054626707,50332159
0.008000250007812744,52716543
0.00806275196099878,53747712
0.008125253914184819,54341120
0.008187755867370855,54982143
0.008250257820556892,55196160
0.008312759773742929,56008704
0.008375261726928967,57007103
0.008437763680115003,58051072
0.00850026563330104,57880063
0.008562767586487078,57876991
0.008625269539673115,57734655
0.008687771492859151,57623040
0.008750273446045188,57114111
0.008812775399231226,56451583
0.008875277352417263,55265792
0.0089377793056033,54664704
0.009000281258789336,52631039
0.009062783211975374,51780608
0.009125285165161411,51616255
0.009187787118347448,50912256
0.009250289071533486,49640448
0.009312791024719522,48017919
0.009375292977905559,46635520
0.009437794931091596,45049855
0.009500296884277634,43551231
0.00956279883746367,41845759
0.009625300790649707,40175104
0.009687802743835745,38383104
0.009750304697021782,36420607
0.009812806650207818,36137983
0.009875308603393855,34711039
0.009937810556579893,33783807
0.01000031250976593,33232895
0.010062814462951966,32443392
0.010125316416138005,31342592
0.010187818369324041,30191103
0.010250320322510078,29735935
0.010312822275696115,30806527
0.010375324228882153,30885376
0.01043782618206819,29680128
0.010500328135254226,28865024
0.010562830088440264,28966911
0.0106253320416263,29355008
0.010687833994812337,29143551
0.010750335947998374,30014975
0.010812837901184412,30420479
0.010875339854370449,31231488
0.010937841807556485,32429055
0.011000343760742524,33220608
0.01106284571392856,34208255
0.011125347667114597,36331520
0.011187849620300633,38348288
0.011250351573486672,40468480
0.011312853526672708,42626048
0.011375355479858745,44801023
0.011437857433044782,47152639
0.01150035938623082,49001984
0.011562861339416856,50933760
0.011625363292602893,52858879
0.011687865245788931,54811648
0.011750367198974968,56736768
0.011812869152161004,58583552
0.011875371105347041,59926527
0.01193787305853308,61855743
0.012000375011719116,62910464
0.012062876964905152,63867904
0.01212537891809119,64716288
0.012187880871277227,65957888
0.012250382824463264,68309503
0.0123128847776493,69259263
0.012375386730835339,70918143
0.012437888684021375,71782912
0.012500390637207412,73691647
0.01256289259039345,74928127
0.012625394543579487,75842560
0.012687896496765523,77024767
0.01275039844995156,77027840
0.012812900403137598,78374400
0.012875402356323635,79160831
0.012937904309509671,80175616
0.013000406262695708,80679935
0.013062908215881746,81071615
0.013125410169067783,81620480
0.01318791212225382,80559103
0.013250414075439858,81064447
0.013312916028625894,80973823
0.013375417981811931,80622079
0.013437919934997967,80027135
0.013500421888184006,79299583
0.013562923841370042,79020031
0.013625425794556079,78525440
0.013687927747742117,77963775
0.013750429700928154,77127679
0.01381293165411419,75675648
0.013875433607300227,75111423
0.013937935560486265,74563583
0.014000437513672302,74128895
0.014062939466858338,73513471
0.014125441420044377,72811520
0.014187943373230413,72278527
0.01425044532641645,71369215
0.014312947279602486,71389696
0.014375449232788525,70251007
0.014437951185974561,69070336
0.014500453139160598,69110783
0.014562955092346636,68429312
0.014625457045532673,68215808
0.01468795899871871,67577856
0.014750460951904746,66897407
0.014812962905090784,66008576
0.01487546485827682,65271296
0.014937966811462857,64175103
0.015000468764648896,63037951
0.015062970717834932,61850623
0.015125472671020969,60243967
0.015187974624207005,58581503
0.015250476577393044,56911872
0.01531297853057908,55357951
0.015375480483765117,53501439
0.015437982436951153,50428927
0.015500484390137192,47287807
0.015562986343323228,44539391
0.015625488296509265,41998336
0.0156879902496953,38832640
0.015750492202881338,35503615
0.015812994156067378,32384000
0.015875496109253415,29581312
0.01593799806243945,26846208
0.016000500015625488,23638015
0.016063001968811524,20851199
0.01612550392199756,18052096
0.016188005875183598,15973376
0.016250507828369638,13446144
0.016313009781555674,11698175
0.01637551173474171,8981503
0.016438013687927747,6354432
0.016500515641113784,4110848
0.01656301759429982,2261503
0.016625519547485857,299007
0.016688021500671897,-1191937
0.016750523453857934,-2862081
0.01681302540704397,-4564992
0.016875527360230007,-7049728
0.016938029313416043,-9127424
0.01700053126660208,-10798081
0.017063033219788117,-12542976
0.017125535172974157,-15058433
0.017188037126160193,-16513536
0.01725053907934623,-17497601
0.017313041032532266,-18463744
0.017375542985718303,-19225089
0.01743804493890434,-19950592
0.017500546892090376,-20397057
0.017563048845276416,-20556289
0.017625550798462453,-20407808
0.01768805275164849,-20311552
0.017750554704834526,-19692033
0.017813056658020562,-19012609
0.0178755586112066,-18155521
0.017938060564392636,-17485824
0.018000562517578672,-16404481
0.018063064470764712,-15678464
0.01812556642395075,-14766080
0.018188068377136785,-14307328
0.018250570330322822,-13479425
0.01831307228350886,-13142016
0.018375574236694895,-12661249
0.01843807618988093,-11953665
0.01850057814306697,-10429952
0.018563080096253008,-9282048
0.018625582049439045,-8045569
0.01868808400262508,-7058433
0.018750585955811118,-5355008
0.018813087908997154,-3102209
0.01887558986218319,-1704961
0.01893809181536923,683008
0.019000593768555268,1483263
0.019063095721741304,2657280
0.01912559767492734,3471360
0.019188099628113377,4204032
0.019250601581299414,5530623
0.01931310353448545,6143488
0.01937560548767149,7005183
0.019438107440857527,8860159
0.019500609394043564,9720831
0.0195631113472296,10548736
0.019625613300415637,11532800
0.019688115253601673,12060672
0.01975061720678771,12448255
0.01981311915997375,12914687
0.019875621113159787,12630528
0.019938123066345823,12426240
0.02000062501953186,12685311
0.020063126972717896,13322751
0.020125628925903933,13326336
0.02018813087908997,12141055
0.02025063283227601,12101631
0.020313134785462046,11309055
0.020375636738648083,9701888
0.02043813869183412,8581119
0.020500640645020156,7195647
0.020563142598206192,6084607
0.02062564455139223,5792767
0.02068814650457827,5011455
0.020750648457764306,4285952
0.020813150410950342,2883584
0.02087565236413638,2181632
0.020938154317322415,2442239
0.021000656270508452,2962944
0.02106315822369449,3251711
0.02112566017688053,3693568
0.021188162130066565,3956735
0.0212506640832526,4107263
0.02131316603643864,4588544
0.021375667989624675,4740608
0.02143816994281071,5189120
0.021500671895996748,5112832
0.021563173849182788,5038591
0.021625675802368825,5454336
0.02168817775555486,5756928
0.021750679708740898,5987840
0.021813181661926934,6350335
0.02187568361511297,6684160
0.021938185568299007,6478335
0.022000687521485048,6274560
0.022063189474671084,6075391
0.02212569142785712,4897791
0.022188193381043157,4117503
0.022250695334229194,3661824
0.02231319728741523,3578368
0.022375699240601267,3304447
0.022438201193787304,2929663
0.022500703146973344,2625535
0.02256320510015938,1466367
0.022625707053345417,758271
0.022688209006531453,378879
0.02275071095971749,-268289
0.022813212912903526,-1017344
0.022875714866089563,-1923072
0.022938216819275603,-3447808
0.02300071877246164,-4620289
0.023063220725647676,-5938688
0.023125722678833713,-7480833
0.02318822463201975,-9361920
0.023250726585205786,-10711040
0.023313228538391823,-12092417
0.023375730491577863,-13882880
0.0234382324447639,-16135681
0.023500734397949936,-17952768
0.023563236351135972,-20018176
0.02362573830432201,-21654017
0.023688240257508045,-23420417
0.023750742210694082,-24800768
0.023813244163880122,-26261505
0.02387574611706616,-27771392
0.023938248070252195,-28391936
0.024000750023438232,-29481473
0.02406325197662427,-30161920
0.024125753929810305,-30866433
0.02418825588299634,-31878657
0.02425075783618238,-33075713
0.024313259789368418,-33404929
0.024375761742554455,-33002497
0.02443826369574049,-33383424
0.024500765648926528,-33533440
0.024563267602112564,-33158656
0.0246257695552986,-32847873
0.02468827150848464,-32654848
0.024750773461670678,-32079873
0.024813275414856714,-31320577
0.02487577736804275,-30357505
0.024938279321228787,-29552640
0.025000781274414824,-28432896
0.02506328322760086,-27496961
0.0251257851807869,-27110401
0.025188287133972937,-26340353
0.025250789087158974,-25583617
0.02531329104034501,-25059328
0.025375792993531047,-24181248
0.025438294946717083,-22461952
0.02550079689990312,-21554176
0.02556329885308916,-20941312
0.025625800806275197,-19567616
0.025688302759461233,-18680833
0.02575080471264727,-17776128
0.025813306665833306,-17000448
0.025875808619019343,-16679937
0.02593831057220538,-15880192
0.026000812525391416,-15033856
0.026063314478577456,-14706688
0.026125816431763493,-14444032
0.02618831838494953,-14239745
0.026250820338135566,-13757952
0.026313322291321602,-13321216
0.02637582424450764,-12815872
0.026438326197693676,-12656129
0.026500828150879716,-12550657
0.026563330104065752,-11907585
0.02662583205725179,-10786816
0.026688334010437825,-10700800
0.026750835963623862,-10249729
0.0268133379168099,-9921024
0.026875839869995935,-10601985
0.026938341823181975,-11527168
0.02700084377636801,-12635648
0.027063345729554048,-14114816
0.027125847682740085,-14980097
0.02718834963592612,-16367104
0.027250851589112158,-18608129
0.027313353542298194,-20436481
0.027375855495484235,-23056897
0.02743835744867027,-25655296
0.027500859401856308,-28763136
0.027563361355042344,-30821377
0.02762586330822838,-32882176
0.027688365261414417,-34748929
0.027750867214600454,-36555777
0.027813369167786494,-37139457
0.02787587112097253,-38307841
0.027938373074158567,-39369217
0.028000875027344604,-40578048
0.02806337698053064,-41742849
0.028125878933716677,-42473984
0.028188380886902713,-42486784
0.028250882840088754,-42193921
0.02831338479327479,-41859073
0.028375886746460827,-40969728
0.028438388699646863,-40886785
0.0285008906528329,-39931393
0.028563392606018936,-39132673
0.028625894559204973,-39151104
0.028688396512391013,-39048704
0.02875089846557705,-39820288
0.028813400418763086,-39880705
0.028875902371949123,-40384512
0.02893840432513516,-39750657
0.029000906278321196,-40161280
0.029063408231507232,-39787520
0.029125910184693272,-40301057
0.02918841213787931,-40252928
0.029250914091065346,-40608768
0.029313416044251382,-41484288
0.02937591799743742,-41581569
0.029438419950623455,-41767936
0.029500921903809492,-42737152
0.029563423856995532,-43686913
0.02962592581018157,-45009409
0.029688427763367605,-45750784
0.02975092971655364,-47576064
0.029813431669739678,-49157632
0.029875933622925715,-50396161
0.02993843557611175,-52488705
0.03000093752929779,-54605825
0.030063439482483828,-56540673
0.030125941435669865,-57751552
0.0301884433888559,-59405312
0.030250945342041938,-61048320
0.030313447295227974,-62477824
0.03037594924841401,-63691264
0.030438451201600047,-64749056
0.030500953154786088,-65234432
0.030563455107972124,-65395200
0.03062595706115816,-65472512
0.030688459014344197,-65807361
0.030750960967530234,-65573377
0.03081346292071627,-65397760
0.030875964873902307,-65202176
0.030938466827088347,-64678912
0.031000968780274384,-63818753
0.03106347073346042,-63848961
0.031125972686646457,-63512576
0.031188474639832493,-62892544
0.03125097659301853,-62132737
0.031313478546204566,-61493249
0.0313759804993906,-61183489
0.03143848245257664,-60787201
0.031500984405762676,-60183553
0.03156348635894872,-58989568
0.031625988312134756,-58089985
0.03168849026532079,-57354752
0.03175099221850683,-56413696
0.031813494171692866,-55979520
0.0318759961248789,-55365121
0.03193849807806494,-54720513
0.032001000031250976,-54855681
0.03206350198443701,-54264320
0.03212600393762305,-53608449
0.032188505890809085,-52775424
0.03225100784399512,-52692993
0.03231350979718116,-51524097
0.032376011750367195,-51719168
0.03243851370355323,-52252673
0.032501015656739275,-51735552
0.03256351760992531,-50548736
0.03262601956311135,-49698817
0.032688521516297385,-48637953
0.03275102346948342,-47943681
0.03281352542266946,-47217664
0.032876027375855495,-47345152
0.03293852932904153,-46607873
0.03300103128222757,-45722625
0.033063533235413604,-45400064
0.03312603518859964,-44336128
0.03318853714178568,-43401217
0.033251039094971714,-42360832
0.03331354104815775,-41788929
0.033376043001343794,-40831489
0.03343854495452983,-39396864
0.03350104690771587,-37602817
0.033563548860901904,-36028928
0.03362605081408794,-34953728
0.03368855276727398,-33724928
0.033751054720460014,-32503296
0.03381355667364605,-30740480
0.03387605862683209,-29871617
0.03393856058001812,-29031937
0.03400106253320416,-28618752
0.034063564486390197,-28836865
0.03412606643957623,-28883969
0.03418856839276227,-28869120
0.03425107034594831,-28851713
0.03431357229913435,-29043712
0.034376074252320386,-29500929
0.03443857620550642,-30228993
0.03450107815869246,-30258176
0.034563580111878496,-29747712
0.03462608206506453,-29448705
0.03468858401825057,-29406208
0.034751085971436606,-29226496
0.03481358792462264,-28228609
0.03487608987780868,-26493953
0.034938591830994715,-24625664
0.03500109378418075,-23147008
0.03506359573736679,-21326337
0.03512609769055283,-19316736
0.03518859964373887,-17107457
0.035251101596924905,-15166465
0.03531360355011094,-13222913
0.03537610550329698,-11367425
0.035438607456483015,-9212417
0.03550110940966905,-7134721
0.03556361136285509,-5369345
0.035626113316041125,-3531777
0.03568861526922716,-2190849
0.0357511172224132,-493569
0.035813619175599234,976896
0.03587612112878527,2073087
0.03593862308197131,3108864
0.036001125035157344,4447744
0.03606362698834339,5664256
0.036126128941529424,6144000
0.03618863089471546,6840319
0.0362511328479015,7063552
0.036313634801087534,6943231
0.03637613675427357,6939136
0.03643863870745961,5996031
0.036501140660645644,5017599
0.03656364261383168,4157439
0.03662614456701772,2920448
0.03668864652020375,747008
0.03675114847338979,-1854465
0.03681365042657583,-3996161
0.03687615237976186,-6571008
0.03693865433294791,-8372225
0.03700115628613394,-8943104
0.03706365823931998,-9698305
0.037126160192506016,-10254849
0.03718866214569205,-11396097
0.03725116409887809,-11859968
0.037313666052064126,-12086272
0.03737616800525016,-13075457
0.0374386699584362,-13035008
0.037501171911622236,-13778945
0.03756367386480827,-13632001
0.03762617581799431,-13123585
0.037688677771180346,-12609025
0.03775117972436638,-12842496
0.037813681677552426,-13556737
0.03787618363073846,-13113857
0.0379386855839245,-12924929
0.038001187537110535,-13595649
0.03806368949029657,-14290945
0.03812619144348261,-14794241
0.038188693396668645,-15956481
0.03825119534985468,-16472577
0.03831369730304072,-16375296
0.038376199256226755,-16892416
0.03843870120941279,-16929281
0.03850120316259883,-16854528
0.038563705115784865,-16678913
0.0386262070689709,-16514560
0.038688709022156945,-16463361
0.03875121097534298,-15686657
0.03881371292852902,-14970880
0.038876214881715054,-13876737
0.03893871683490109,-12724225
0.03900121878808713,-11849729
0.039063720741273164,-11144704
0.0391262226944592,-10328576
0.03918872464764524,-8782336
0.039251226600831274,-7227905
0.03931372855401731,-5423105
0.03937623050720335,-3685888
0.039438732460389384,-2375681
0.03950123441357542,-977920
0.039563736366761464,851456
0.0396262383199475,2368000
0.03968874027313354,4153343
0.03975124222631957,6081023
0.03981374417950561,7501312
0.039876246132691646,9475071
0.03993874808587768,11145727
0.04000125003906372,12147200
0.040063751992249756,13991424
0.04012625394543579,15024128
0.04018875589862183,15878143
0.040251257851807866,16370688
0.0403137598049939,18314751
0.04037626175817994,19928576
0.040438763711365976,20557824
0.04050126566455202,22144000
0.040563767617738056,23734272
0.04062626957092409,25442303
0.04068877152411013,26616832
0.040751273477296165,27803648
0.0408137754304822,29428224
0.04087627738366824,29903360
0.040938779336854275,30706176
0.04100128129004031,31535616
0.04106378324322635,32522240
0.041126285196412385,33606656
0.04118878714959842,34659327
0.04125128910278446,35868671
0.041313791055970495,36566528
0.04137629300915654,37278208
0.041438794962342575,39014400
0.04150129691552861,40036352
0.04156379886871465,40948736
0.041626300821900684,41669631
0.04168880277508672,42710016
0.04175130472827276,43330559
0.041813806681458794,44068864
0.04187630863464483,44578304
0.04193881058783087,44734463
0.042001312541016904,45570047
0.04206381449420294,45625855
0.04212631644738898,46308863
0.042188818400575014,47214592
0.04225132035376106,47956479
0.042313822306947094,48674303
0.04237632426013313,49412608
0.04243882621331917,49867775
0.0425013281665052,50747903
0.04256383011969124,51731456
0.04262633207287728,52533760
0.04268883402606331,53841919
0.04275133597924935,54438400
0.042813837932435386,55239168
0.04287633988562142,55207423
0.04293884183880746,55498239
0.043001343791993496,55425023
0.04306384574517953,55742975
0.043126347698365576,55659008
0.04318884965155161,55135231
0.04325135160473765,55374848
0.043313853557923686,55352319
0.04337635551110972,55263743
0.04343885746429576,55048703
0.043501359417481796,54622719
0.04356386137066783,53495807
0.04362636332385387,54062592
0.043688865277039905,54075392
0.04375136723022594,53854207
0.04381386918341198,53619199
0.043876371136598015,52922879
0.04393887308978405,51945983
0.044001375042970095,50337792
0.04406387699615613,49699328
0.04412637894934217,49071616
0.044188880902528205,47890431
0.04425138285571424,46274560
0.04431388480890028,44486143
0.044376386762086314,43047424
0.04443888871527235,42046975
0.04450139066845839,40361984
0.044563892621644424,38494208
0.04462639457483046,36810240
0.0446888965280165,34956799
0.044751398481202534,33732607
0.04481390043438857,32735231
0.04487640238757461,31133184
0.04493890434076065,30113791
0.04500140629394669,28710399
0.045063908247132724,27524608
0.04512641020031876,26010624
0.0451889121535048,24207360
0.045251414106690833,22334464
0.04531391605987687,21942783
0.04537641801306291,21086207
0.04543891996624894,20716544
0.04550142191943498,21126143
0.045563923872621016,21731328
0.04562642582580705,22342144
0.04568892777899309,22414847
0.045751429732179126,22615039
0.04581393168536517,22998016
0.045876433638551206,24383488
0.04593893559173724,26089984
0.04600143754492328,26464255
0.046063939498109316,27732992
0.04612644145129535,28964863
0.04618894340448139,29315071
0.046251445357667426,28942335
0.04631394731085346,29951999
0.0463764492640395,30354431
0.046438951217225535,30598655
0.04650145317041157,31320576
0.04656395512359761,31239168
0.046626457076783645,31266303
0.04668895902996969,32032768
0.046751460983155725,32240128
0.04681396293634176,32342527
0.0468764648895278,32581631
0.046938966842713835,32982016
0.04700146879589987,32635391
0.04706397074908591,33529343
0.047126472702271945,33662464
0.04718897465545798,34664959
0.04725147660864402,35725824
0.047313978561830054,36616703
0.04737648051501609,38001151
0.04743898246820213,39930368
0.047501484421388164,41484800
0.04756398637457421,42499071
0.047626488327760244,43605504
0.04768899028094628,44561920
0.04775149223413232,45332479
0.047813994187318354,46447616
0.04787649614050439,47180287
0.04793899809369043,47936512
0.048001500046876464,48459263
0.0480640020000625,48092671
0.04812650395324854,48054784
0.04818900590643457,47630336
0.04825150785962061,46922752
0.048314009812806646,45874688
0.04837651176599268,45324288
0.04843901371917872,44363776
0.04850151567236476,42831359
0.0485640176255508,42782720
0.048626519578736836,42326015
0.04868902153192287,41569279
0.04875152348510891,40610816
0.048814025438294946,39621631
0.04887652739148098,39047167
0.04893902934466702,38246911
0.049001531297853056,37426176
0.04906403325103909,37702144
0.04912653520422513,37710336
0.049189037157411165,38369791
0.0492515391105972,38692351
0.04931404106378324,39333887
0.04937654301696928,40064000
0.04943904497015532,40238591
0.049501546923341355,41455615
0.04956404887652739,42726911
0.04962655082971343,44057087
0.049689052782899465,44876800
0.0497515547360855,44924928
0.04981405668927154,45339648
0.049876558642457575,44570112
0.04993906059564361,44231167
0.05000156254882965,43955200
0.050064064502015684,43467776
0.05012656645520172,42345984
0.05018906840838776,41359359
0.0502515703615738,40328191
0.05031407231475984,39206911
0.050376574267945874,37703168
0.05043907622113191,36343296
0.05050157817431795,34347520
0.050564080127503984,32745471
0.05062658208069002,30720000
0.05068908403387606,28850687
0.050751585987062094,27736575
0.05081408794024813,26461184
0.05087658989343417,25085440
0.0509390918466202,24889855
0.05100159379980624,23970304
0.051064095752992276,23106047
0.05112659770617832,22762495
0.05118909965936436,22577151
0.05125160161255039,22085120
0.05131410356573643,21779455
0.051376605518922466,21752319
0.0514391074721085,22328319
0.05150160942529454,22642176
0.051564111378480576,23232512
0.05162661333166661,23680512
0.05168911528485265,24110591
0.051751617238038686,24494079
0.05181411919122472,24925183
0.05187662114441076,25401343
0.051939123097596795,25687040
0.05200162505078283,25414144
0.052064127003968876,25154559
0.05212662895715491,25514495
0.05218913091034095,25147392
0.052251632863526985,25337856
0.05231413481671302,24994304
0.05237663676989906,25045504
0.052439138723085095,25154560
0.05250164067627113,25784831
0.05256414262945717,26033664
0.052626644582643205,25821696
0.05268914653582924,25983999
0.05275164848901528,25845248
0.052814150442201314,26332672
0.05287665239538735,26260480
0.052939154348573395,26606079
0.05300165630175943,26532864
0.05306415825494547,26775039
0.053126660208131504,27015680
0.05318916216131754,27415552
0.05325166411450358,27991039
0.053314166067689614,28102655
0.05337666802087565,25600511
0.05343916997406169,23940096
0.053501671927247724,24630271
0.05356417388043376,24420864
0.0536266758336198,24942080
0.05368917778680583,23278080
0.05375167973999187,24076799
0.053814181693177914,23706111
0.05387668364636395,24212480
0.05393918559954999,23663615
0.05400168755273602,22017536
0.05406418950592206,21012992
0.054126691459108096,21220864
0.05418919341229413,22201855
0.05425169536548017,21404159
0.054314197318666206,20923903
0.05437669927185224,20510720
0.05443920122503828,20787711
0.054501703178224316,18790399
0.05456420513141035,17168895
0.05462670708459639,16712192
0.05468920903778243,16655359
0.05475171099096847,15965696
0.054814212944154506,14177279
0.05487671489734054,13241343
0.05493921685052658,12648448
0.055001718803712615,11223551
0.05506422075689865,10098176
0.05512672271008469,8627711
0.055189224663270725,7262208
0.05525172661645676,6087680
0.0553142285696428,4890112
0.055376730522828835,2994175
0.05543923247601487,1755136
0.05550173442920091,-124928
0.05556423638238695,-1818113
0.05562673833557299,-2564097
0.055689240288759025,-3694080
0.05575174224194506,-5231617
0.0558142441951311,-6560769
0.055876746148317134,-7618049
0.05593924810150317,-8832001
0.05600175005468921,-9402368
0.056064252007875244,-10228737
0.05612675396106128,-10259969
0.05618925591424732,-11295233
0.056251757867433354,-11994624
0.05631425982061939,-11834368
0.05637676177380543,-12244481
0.056439263726991463,-12440576
0.05650176568017751,-12831744
0.056564267633363544,-12339713
0.05662676958654958,-12172288
0.05668927153973562,-11698177
0.05675177349292165,-10733056
0.05681427544610769,-10444289
0.056876777399293726,-10271745
0.05693927935247976,-10343424
0.0570017813056658,-10487297
0.057064283258851836,-10285569
0.05712678521203787,-10853888
0.05718928716522391,-11165696
0.057251789118409946,-11640833
0.05731429107159598,-12327937
0.057376793024782026,-12634624
0.05743929497796806,-13215745
0.0575017969311541,-14105601
0.057564298884340136,-14833664
0.05762680083752617,-15085569
0.05768930279071221,-15464961
0.057751804743898245,-16134657
0.05781430669708428,-16554496
0.05787680865027032,-16849409
0.057939310603456355,-17188352
0.05800181255664239,-17629696
0.05806431450982843,-18337792
0.058126816463014465,-18942976
0.0581893184162005,-19589121
0.058251820369386545,-20744193
0.05831432232257258,-20960768
0.05837682427575862,-21728257
0.058439326228944655,-22765568
0.05850182818213069,-23390720
0.05856433013531673,-24076288
0.058626832088502764,-25390593
0.0586893340416888,-27173889
0.05875183599487484,-28992000
0.058814337948060874,-30769665
0.05887683990124691,-32332288
0.05893934185443295,-33410560
0.059001843807618984,-34794497
0.05906434576080502,-35957249
0.059126847713991064,-36921344
0.0591893496671771,-37899265
0.05925185162036314,-38863873
0.059314353573549174,-39532544
0.05937685552673521,-40204800
0.05943935747992125,-40751104
0.05950185943310728,-41485824
0.05956436138629332,-42269696
0.059626863339479357,-42858496
0.05968936529266539,-43126273
0.05975186724585143,-43076609
0.059814369199037466,-42752001
0.0598768711522235,-41906177
0.05993937310540954,-41199105
0.06000187505859558,-40935937
0.06006437701178162,-41165312
0.060126878964967656,-40363008
0.06018938091815369,-39784449
0.06025188287133973,-39155201
0.060314384824525766,-38417408
0.0603768867777118,-37403137
0.06043938873089784,-36896257
0.060501890684083875,-36940801
0.06056439263726991,-36790784
0.06062689459045595,-37467136
0.060689396543641985,-38406656
0.06075189849682802,-38241792
0.06081440045001406,-38865409
0.060876902403200095,-39334913
0.06093940435638614,-40857088
0.061001906309572175,-42920449
0.06106440826275821,-44776449
0.06112691021594425,-46330881
0.061189412169130285,-48264705
0.06125191412231632,-50109440
0.06131441607550236,-52024320
0.061376918028688394,-53770241
0.06143941998187443,-55392257
0.06150192193506047,-57001985
0.061564423888246504,-58692608
0.06162692584143254,-60474368
0.06168942779461858,-61606400
0.061751929747804614,-62978560
0.06181443170099066,-64654849
0.061876933654176694,-67329537
0.06193943560736273,-71197185
0.06200193756054877,-73365505
0.062064439513734804,-74563585
0.06212694146692084,-75336193
0.06218944342010688,-76975105
0.06225194537329291,-76540929
0.06231444732647895,-77111297
0.06237694927966499,-77106176
0.06243945123285102,-77772801
0.06250195318603706,-78480897
0.0625644551392231,-79641601
0.06262695709240913,-79687680
0.06268945904559517,-79940097
0.0627519609987812,-80291841
0.06281446295196724,-80907265
0.06287696490515328,-81082880
0.06293946685833932,-81441280
0.06300196881152535,-81596929
0.06306447076471139,-81683457
0.06312697271789744,-81211393
0.06318947467108348,-80894465
0.06325197662426951,-80816641
0.06331447857745555,-79668225
0.06337698053064159,-78170624
0.06343948248382762,-77147649
0.06350198443701366,-75525633
0.0635644863901997,-73235969
0.06362698834338573,-71116800
0.06368949029657177,-69995521
0.0637519922497578,-68186113
0.06381449420294384,-66701312
0.06387699615612988,-64184832
0.06393949810931591,-62738945
0.06400200006250195,-61919233
0.06406450201568799,-60135936
0.06412700396887402,-59017728
0.06418950592206006,-58011136
0.0642520078752461,-58122240
0.06431450982843213,-56897025
0.06437701178161817,-56027136
